site_code,timestamp_local,nh4_uM,no3_uM,po4_uM,tdn_uM,tdp_uM,tpc_uM,tpn_uM,tpp_uM,tss_mgperLiter,spec_cond_uSpercm
MC00,2005-02-22T08:01:00,0.2,58,3.8,80.6,1.3,125.4,11.5,1.8,93.8,325
MC00,2005-02-22T14:18:00,0.7,27.6,5.2,42.7,1.8,522.9,34.4,8.2,236,176
MC00,2005-02-22T11:52:00,0,52.1,3.8,72,1.1,216.8,12.7,2.1,82.5,297
MC00,2005-02-22T13:38:00,0.1,23.4,3.1,34.3,0.8,1007.4,58.2,8.2,471.1,180
MC00,2005-02-22T18:37:00,0.8,42.3,9.3,75.6,4.5,906,78.8,11.1,378.6,264
MC00,2005-02-22T02:33:00,0.2,63.1,3.8,84.2,1.2,227.5,20.3,2.9,145.8,333
MC00,2005-02-24T17:36:00,0.2,56.8,2.9,70.3,0.8,103.6,9.2,1,38.4,487
MC00,2005-02-25T07:47:00,0.2,54.7,2.8,66.7,0.6,-999,-999,-999,14.3,547
MC00,2005-02-26T10:28:00,0.2,49.6,2.6,51.6,0.8,41.7,4.6,-999,7.5,612
GV01,2005-02-21T08:08:00,1.7,47.6,22.8,75,2.7,10117.3,531,1997.3,8340,490
GV01,2005-02-22T16:30:00,2.8,53.2,33,84.1,3.3,17977.1,1227.3,2488.7,14200,436
GV01,2005-02-24T16:20:00,1.2,74,11.4,95.3,3.6,10656.6,629.2,623.9,1332,951
GV01,2005-02-28T11:55:00,1.1,49.4,9.3,65.4,3,8961.2,548.9,2039.3,1144,1215
ON02,2005-02-20T23:10:00,4.7,212.1,5.3,244,0.5,-999,-999,-999,21000,-999
ON02,2005-02-21T07:34:00,4,237.3,3.8,272.8,1.1,-999,-999,-999,34200,-999
ON02,2005-02-22T15:42:00,3,234.2,4.9,269.1,0.7,-999,-999,-999,28400,-999
ON02,2005-02-28T10:57:00,1.4,255.3,2.2,279.8,0.5,-999,-999,0,138.6,-999
ON02,2005-02-24T15:27:00,2.6,345.5,2.2,375.9,0.5,-999,-999,-999,9070,-999
AT07,2005-02-27T11:42:00,0.2,117.8,6.9,149.2,2.6,-999,-999,-999,-999,2420
AT07,2005-02-28T16:23:00,0.5,103,6,139,3.3,-999,-999,-999,-999,1936
RG01,2005-02-28T12:33:00,2.8,166.1,3.5,196.4,1.5,247.3,25.5,3.3,-999,913
MC00,2005-02-27T11:22:00,0.2,44.7,3,52.4,0.8,-999,-999,-999,6.2,634
MC00,2005-02-28T16:47:00,0.2,36.1,2.5,103.3,1.6,40,3.7,0,4.4,688
RS02,2005-02-27T10:53:00,0.2,20.7,1.5,24.1,0,-999,-999,-999,-999,460
RS02,2005-02-28T17:17:00,0.2,17.6,1.6,20.3,0,-999,-999,-999,-999,477
AB00,2005-02-27T11:35:00,4.9,99.3,3.2,120.7,1.1,-999,-999,-999,68.7,1236
AB00,2005-02-28T16:36:00,3.8,92.2,3,114.4,1,-999,-999,-999,170,1280
RG01,2005-02-20T16:02:00,0,92.8,1.8,118.6,0.9,220.2,16.3,3.3,-999,531
RG01,2005-02-20T18:02:00,0.1,94.5,2.1,120.3,0.9,178.2,15,3.1,-999,550
RG01,2005-02-20T20:02:00,0.2,70.4,4.4,91,3.8,1075.6,80.4,39.6,-999,460
RG01,2005-02-20T22:02:00,15.4,61.1,16.6,122,10.8,8314.1,648.2,261.3,-999,435
RG01,2005-02-21T00:02:00,0.7,68.7,8.6,100.1,6.4,3586.3,256.3,107.1,-999,322
RG01,2005-02-21T02:02:00,0.3,66,6.7,94.3,4.4,4869.1,290.4,294.9,-999,265
RG01,2005-02-21T04:02:00,0.2,80.1,5.2,110.4,3.3,3130.2,195.5,75.8,-999,254
RG01,2005-02-21T06:02:00,0.4,96.6,4.5,126.7,2.9,798.4,63.4,27.3,-999,283
RG01,2005-02-21T08:02:00,0.3,96,4.6,124.4,2.9,1040.6,67.4,23.9,-999,277
RG01,2005-02-21T10:02:00,0.1,93.7,3.8,124.3,2.1,584.5,42.5,17.4,-999,289
RG01,2005-02-21T12:02:00,0.4,101.3,3.4,129.3,1.9,542,37.3,9.6,-999,312
RG01,2005-02-21T14:02:00,0,101.2,2.9,124.2,1.4,419.3,30.5,9,-999,326
RG01,2005-02-21T16:02:00,0.1,104.3,3.2,125.8,1.6,806.6,55.7,18.7,-999,344
RG01,2005-02-21T18:02:00,0.6,97,7.9,119.4,5.4,2057.1,164.7,64.7,-999,400
RG01,2005-02-21T20:02:00,0.3,94.5,3.9,117.1,2,764.4,53.9,15.4,-999,360
RG01,2005-02-21T22:02:00,0.1,98.4,3.3,119.4,1.6,399.4,30.4,7.3,-999,374
RG01,2005-02-22T00:02:00,0.2,96.9,4.8,118,3.1,564.7,49.4,21.7,-999,397
RG01,2005-02-22T02:02:00,0.6,92,4.5,116.9,2.5,744,55.8,15.6,-999,362
RG01,2005-02-22T04:02:00,0,84,3.4,106.4,1.9,1425.9,103.9,28.7,-999,350
RG01,2005-02-22T06:02:00,0.5,71.6,28.4,99.4,26.6,10883.5,832.4,623.8,-999,398
RG01,2005-02-22T08:02:00,0.7,74.5,5.8,98.4,3.8,3802.1,263,81.9,-999,322
RG01,2005-02-22T10:02:00,0.4,83.8,5.8,110.1,3.9,1238,91.9,34,-999,348
RG01,2005-02-22T12:02:00,0.5,82.2,8.5,113.2,6.9,2107.7,145.8,76.1,-999,359
RG01,2005-02-22T14:02:00,0.9,61.7,37.5,96.1,28.6,13543.6,1125.3,754,-999,331
RG01,2005-02-22T17:43:00,0.2,91.3,9.8,114.3,6.9,3967.4,346.8,232.7,-999,341
RG01,2005-02-22T19:43:00,0.2,88.8,7.3,114.1,4.3,2710.9,211.5,108.8,-999,332
RG01,2005-02-22T21:43:00,0.3,104,7.9,129.5,5.7,3074.6,248,92.3,-999,363
RG01,2005-02-22T23:43:00,0.2,112.2,5.1,135.1,3.2,944.7,56.2,46.1,-999,385
RG01,2005-02-23T01:43:00,0.2,119.2,4.4,141.7,2,694.2,43.2,24.5,-999,393
RG01,2005-02-23T03:43:00,0.1,122.8,4.2,141.7,2,532.6,39.4,20.2,-999,414
RG01,2005-02-23T07:43:00,0.3,141,4,161.6,2.1,371.7,28,10.5,-999,498
RG01,2005-02-23T11:43:00,0.4,137.6,3.6,155.6,1.6,-999,-999,-999,-999,500
RG01,2005-02-23T21:44:00,0.2,144.8,3.1,159.6,1.2,186.7,14.2,5.9,-999,541
RG01,2005-02-24T03:44:00,0.2,151.6,3.3,161.3,1.2,-999,-999,-999,-999,574
RG01,2005-02-24T09:44:00,0.2,156,0.7,165.6,1.1,-999,-999,-999,-999,627
RG01,2005-02-24T15:44:00,0.3,153.3,3.2,167.1,0.9,-999,-999,-999,-999,660
RG01,2005-02-24T21:44:00,0.5,169.3,3.1,176.4,0.6,151.6,11.8,3.3,-999,704
RG01,2005-02-25T09:44:00,0.1,177.9,2.9,185.4,0.7,-999,-999,-999,-999,746
AB00,2005-02-21T01:35:00,1.5,65.9,25.3,107.8,19.7,-999,-999,-999,12000,404
AB00,2005-02-21T03:45:00,1.6,66.7,24.3,91.4,4.2,-999,-999,-999,10900,429
AB00,2005-02-21T18:13:00,0.9,99.2,6.1,116.8,3.9,-999,-999,-999,1203.3,475
AB00,2005-02-21T22:03:00,1,97.5,6.7,111.8,4.6,-999,-999,-999,787.5,457
BC02,2005-02-28T16:31:00,0.1,365,2.7,378.4,0.7,-999,-999,-999,-999,929
DV01,2005-02-28T16:20:00,0.3,150.5,7,190.8,4.9,-999,-999,-999,31.5,1933
BC02,2005-02-18T15:30:00,3.7,861.5,7.4,865.2,3.1,-999,-999,-999,-999,1641
BC02,2005-02-19T03:15:00,3.3,313.9,8.6,348.4,5.8,-999,-999,-999,-999,749
BC02,2005-02-19T05:20:00,2.9,224.7,11.4,267.1,9.5,-999,-999,-999,-999,580
BC02,2005-02-19T08:00:00,3.2,307.2,9.7,354.2,6.7,-999,-999,-999,-999,703
BC02,2005-02-19T11:30:00,1.6,237.4,4.4,263.2,1.4,-999,-999,-999,-999,782
BC02,2005-02-19T14:00:00,2.6,239.7,4.4,269.7,1.2,-999,-999,-999,-999,787
BC02,2005-02-19T16:00:00,3.9,254.8,4.1,284,1.8,-999,-999,-999,-999,791
DV01,2005-02-18T15:30:00,5.9,41.5,9.3,96.2,8,-999,-999,-999,32,605
DV01,2005-02-19T02:40:00,10.4,32.9,16.3,99.1,15,-999,-999,-999,64,282
DV01,2005-02-19T05:47:00,11.3,24,18.7,100.6,17.3,-999,-999,-999,66.7,304
DV01,2005-02-19T11:55:00,13.4,50.5,16,137,14.4,-999,-999,-999,60.7,458
DV01,2005-02-19T14:20:00,11.7,53.9,15.9,144.7,15.4,-999,-999,-999,284,367
DV01,2005-02-19T16:00:00,9.2,58.3,14.9,143.8,14,-999,-999,-999,63.7,436
RG01,2005-02-22T15:08:00,0.8,71,4.8,102,3.3,-999,-999,-999,-999,310
GV01,2005-02-20T16:05:00,0.2,59.4,9.6,80,5,1060.9,61.6,276.8,671.4,791
GV01,2005-02-20T18:05:00,0.2,58.3,8.4,77.3,3.9,1071.3,45.5,189.5,632,818
GV01,2005-02-20T20:05:00,0.3,58.6,10.2,78.4,4.7,1606.8,90.1,134,1116,808
GV01,2005-02-20T22:05:00,1.2,26.2,19.6,53.1,18.7,22416.7,2182.5,811.8,30900,535
GV01,2005-02-21T00:05:00,1.3,28.9,38.4,62.9,36.6,14206,1316.6,4626.2,20700,406
GV01,2005-02-21T02:05:00,1.2,24.6,34.2,55.2,32.1,19934.6,1896.8,3618.2,28600,461
GV01,2005-02-21T04:05:00,0.5,44.4,34.9,78.4,36.6,10667.7,709.5,5445.2,15700,405
GV01,2005-02-21T06:05:00,0.9,41.8,16.1,66.3,9.8,18745.3,1370.2,2349,17700,413
GV01,2005-02-21T08:05:00,0.4,52.1,22.7,81.3,27.1,19642.8,1941.4,1425,23500,438
GV01,2005-02-21T10:05:00,0.3,64.5,21.9,90.3,17.1,9109,539.9,3723.2,7940,500
GV01,2005-02-21T12:05:00,0.2,71.9,13.4,92.8,11,6165.2,272.1,1202.4,4340,530
GV01,2005-02-21T14:05:00,0.3,75.5,11,95.8,8.3,4750.7,272.1,900,3630,492
GV01,2005-02-21T16:05:00,0.1,77.6,9.5,101,6.7,-999,-999,-999,2710,600
GV01,2005-02-21T18:05:00,0.3,80.4,10.9,98.2,4,3676.6,215.9,648,2230,627
GV01,2005-02-21T20:05:00,0,77.6,10.5,98.1,3.4,-999,-999,-999,2060,663
GV01,2005-02-21T22:05:00,0.2,78.1,12.4,94.9,4.3,3987.7,224.7,442.2,1660,687
GV01,2005-02-22T00:05:00,0.6,77.1,10.2,92.7,4.2,3880.3,189.5,421.2,2040,703
GV01,2005-02-22T02:05:00,0.8,57.7,13,82.6,12.8,9106.6,664.7,446.4,8270,632
GV01,2005-02-22T04:05:00,0.7,66.4,6.5,86.5,2.7,6865.7,356.7,1395.6,3620,664
GV01,2005-02-22T06:05:00,0.5,69.6,9.6,93,4.1,5165.6,286.3,904.2,2260,711
GV01,2005-02-22T08:05:00,0.5,58,9.9,82.8,5.2,7447.2,488.7,601.8,4370,657
GV01,2005-02-22T10:05:00,1,50,8.3,76.2,6.8,7606.5,506.4,904.2,5450,593
GV01,2005-02-22T12:05:00,2.8,36.6,22.2,62.8,4.2,32419.2,2750.6,1068,26400,443
GV01,2005-02-22T17:15:00,1.5,62.1,34.9,94,28,13443.9,1016.8,3537.6,8810,417
GV01,2005-02-22T19:15:00,1.3,53.4,29.5,83.6,23.2,11714.2,893.6,1639.2,8160,391
GV01,2005-02-22T21:15:00,1.2,61.4,30.2,98.2,28.1,-999,-999,-999,-999,441
GV01,2005-02-22T23:15:00,0.8,72.2,19.3,105.5,16.8,8739.9,673.6,1656,6080,491
GV01,2005-02-23T01:15:00,1.8,80.3,17.1,112.8,19.6,-999,-999,-999,-999,522
GV01,2005-02-23T03:15:00,0.9,83.3,13.2,114,15.4,-999,-999,0,3430,567
GV01,2005-02-23T11:15:00,0.4,88.7,13.1,113.8,5.4,4128.5,233.5,1030.2,3270,673
GV01,2005-02-23T15:15:00,1,87.7,10.5,111.9,3.1,-999,-999,-999,2900,750
GV01,2005-02-23T19:15:00,0.1,85.8,9.5,104,5.1,4772.9,347.9,446.4,2820,792
GV01,2005-02-23T21:16:00,0.3,86.8,11,103,6.3,-999,-999,-999,2190,800
GV01,2005-02-24T03:16:00,0.2,83,10.6,98.7,4.3,5554.5,277.5,664.8,1576.7,747
GV01,2005-02-24T09:16:00,0.8,82.5,9.5,99.2,3.8,-999,-999,-999,1340,904
AB00,2005-02-20T06:20:00,2.1,81.8,5.7,116.8,1.5,-999,-999,-999,648,724
AB00,2005-02-20T17:04:00,3.1,79.8,4.6,112.8,1.4,-999,-999,-999,328,920
AB00,2005-02-20T19:59:00,1.3,73.2,4.2,106,2.2,-999,-999,-999,310,893
AB00,2005-02-20T21:43:00,1.4,29.8,21.2,57.6,18.6,-999,-999,-999,3190,353
AB00,2005-02-20T23:15:00,1.5,39.1,21.7,75.9,21.6,-999,-999,-999,2520,413
AB00,2005-02-21T06:26:00,0.9,79.1,20.8,123.1,19.1,-999,-999,-999,6080,346
AB00,2005-02-21T07:27:00,1,53.4,33,87.7,32.5,-999,-999,-999,7420,331
AB00,2005-02-21T09:17:00,1.4,87.8,20.7,131.2,18.6,-999,-999,-999,6230,373
AB00,2005-02-21T11:15:00,0.7,91.9,11.2,131.8,10.4,-999,-999,-999,3410,388
AB00,2005-02-21T13:07:00,0.7,98,9.5,136.5,8.4,-999,-999,-999,1425,426
DV01,2005-02-21T14:21:00,11.3,157.3,5.4,222.5,3.9,-999,-999,-999,15.3,3460
BC02,2005-02-21T14:35:00,0.3,427.3,3.6,449.5,1.5,-999,-999,-999,-999,1212
RG01,2005-02-25T21:44:00,0.2,190.8,2.5,197.2,0.6,144.2,10.6,1.9,-999,820
RG01,2005-02-26T21:44:00,0.3,203.4,2.3,212.4,0.3,-999,-999,-999,-999,630
RG01,2005-02-27T21:44:00,0.5,219.8,2.2,220.4,0.2,100.8,7.1,1.5,-999,943
GV01,2005-02-24T21:16:00,0.2,83.8,7.2,98.8,4.3,-999,-999,-999,1430,973
GV01,2005-02-25T09:16:00,0.3,80,10.3,89.7,4.4,-999,-999,-999,908,1028
GV01,2005-02-25T21:16:00,0.1,76.6,9.8,86.7,4,2094.4,125.1,178.6,1048,1073
GV01,2005-02-26T21:16:00,0.1,71.6,9.4,80.6,3.4,-999,-999,-999,853.3,1111
GV01,2005-02-27T21:16:00,0.4,66.7,8.4,78.8,2.9,1129.9,82.2,159.8,603,1214
GV01,2005-02-28T09:16:00,0.4,60.4,10.8,70.6,4.5,2352.8,195.2,392.5,1432,1159
DV01,2005-03-03T15:30:00,6.8,184.2,5.3,248.8,3.9,-999,-999,-999,21,2779
RG01,2005-03-03T15:25:00,0.1,203.6,1.9,227.4,0.4,42.8,2.1,0.8,-999,1081
RS02,2005-03-02T08:57:00,0.2,14.9,1.7,20.2,0,-999,-999,-999,-999,515
RS02,2005-03-04T10:24:00,0.1,13.1,1.6,18.2,0,-999,-999,-999,-999,523
AT07,2005-03-01T16:13:00,0.5,132.1,5.6,163.4,2.7,-999,-999,-999,-999,1990
AT07,2005-03-03T16:02:00,0.2,100.6,5.7,134.7,3.1,-999,-999,-999,-999,2334
AT07,2005-03-04T09:40:00,1.7,47.9,4.6,80,3.4,-999,-999,-999,-999,860
BC02,2005-03-03T15:02:00,0.2,401.2,2.3,435,0.7,-999,-999,-999,-999,1180
GV01,2005-03-03T14:56:00,0.8,45.3,4.6,71.2,1.6,417.7,36.6,105.2,367,1265
ON02,2005-03-03T14:11:00,1.3,216.7,1.7,234.3,0,34.9,3.2,0.9,24.9,860
AB00,2005-03-01T16:24:00,5.3,100.5,2.5,128.5,0.7,-999,-999,-999,0,1215
AB00,2005-03-03T16:13:00,6.2,99.4,2.4,127.1,0.7,-999,-999,-999,35.6,1450
AB00,2005-03-04T09:52:00,2.9,57.2,4,82.2,0.5,-999,-999,-999,180.7,767
MC00,2005-03-01T16:38:00,0.1,35.2,2.1,48.8,0.6,-999,-999,-999,1.2,732
MC00,2005-03-03T16:30:00,0.2,24.7,1.7,38.2,0.3,14.8,0.6,0.1,0.2,767
MC00,2005-03-04T10:03:00,0.2,27.8,3.5,47.5,2.7,186.7,9.3,1.4,23.4,435
ON02,2005-02-28T11:59:00,0,263.4,1.6,280.7,0.2,119.5,13,2.6,127.6,709
ON02,2005-02-28T13:59:00,1.1,261.5,1.8,284.6,0,96.9,11.4,1.4,68.7,785
ON02,2005-02-28T15:59:00,0,256.1,1.6,274.9,0,100,10.3,1.3,-999,779
ON02,2005-02-28T17:59:00,0.4,260,1.7,273.7,0.1,-999,-999,-999,-999,789
ON02,2005-02-28T20:58:00,0.4,260.4,1.7,274.5,0,-999,-999,-999,-999,795
ON02,2005-03-01T00:58:00,0.2,256,1.7,276.5,0,-999,-999,-999,-999,800
ON02,2005-03-01T04:58:00,0.2,253.6,1.6,265.2,0,87.4,8.4,1.3,-999,816
ON02,2005-03-01T12:58:00,0.1,248.5,1.7,260.5,0,-999,-999,-999,-999,827
ON02,2005-03-01T20:58:00,0.2,241.1,1.6,253.5,0,-999,-999,-999,-999,831
ON02,2005-03-02T08:58:00,0.8,234,1.6,251.6,0,-999,-999,-999,-999,837
ON02,2005-03-02T20:58:00,0.3,227.6,1.7,240.9,0,-999,-999,-999,-999,834
RG01,2005-02-28T13:58:00,0.1,178.4,2.4,197.4,0.5,219.2,17.2,5.5,132.4,884
RG01,2005-02-28T15:58:00,0,181.9,2.3,206.3,0.4,123.3,11.9,2,51.6,928
RG01,2005-02-28T17:58:00,0.1,187.6,2.1,209.2,0.3,114.1,9.8,2,32.8,950
RG01,2005-02-28T19:58:00,0.3,194.9,2.1,220.6,0.5,84.1,6.4,1.3,24.3,989
RG01,2005-02-28T23:58:00,0.5,202.2,2.1,225.8,0.4,85.1,5.6,1.3,23.6,999
RG01,2005-03-01T05:58:00,0.4,209.8,2.2,225.9,0.3,89.3,6.3,1.1,22.9,1035
RG01,2005-03-01T11:58:00,0,207.7,2.1,231.7,0.4,-999,-999,-999,38.4,1033
RG01,2005-03-01T17:58:00,0.3,206,2,225.4,0.4,73.2,5,1.2,19.2,1038
RG01,2005-03-02T17:58:00,0.1,202.7,2,220.6,0.4,-999,-999,-999,24.8,1003
GV01,2005-02-28T13:02:00,0.1,50.5,5.7,74.2,2.2,1097.2,85.2,274,928.8,1096
GV01,2005-02-28T15:02:00,0.1,52.9,5.7,67.4,1.7,922.1,68.5,177.4,746,999
GV01,2005-02-28T17:02:00,0.1,52.1,5.6,69.4,1.7,-999,-999,-999,780,1148
GV01,2005-02-28T19:02:00,0.1,53.6,5.4,75.8,2.1,1284.7,98.1,175,774,1057
GV01,2005-02-28T22:02:00,0.1,53.5,5.6,76.2,2.1,-999,-999,-999,578,1209
GV01,2005-03-01T02:02:00,0.4,53.6,5.6,77.4,1.5,713,66.7,138.3,526.7,1224
GV01,2005-03-01T06:02:00,0.1,54.7,5.2,77,1.9,-999,-999,-999,511,1047
GV01,2005-03-01T14:02:00,0,50.2,4.7,66.5,0.7,683.8,57,164.8,451.7,1230
GV01,2005-03-01T22:02:00,0.2,50.8,5.2,65.2,1.8,-999,-999,-999,446,1212
GV01,2005-03-02T10:02:00,0.2,50.9,5.3,67.9,1.7,584.6,38.4,93.4,404,1265
GV01,2005-03-02T22:02:00,0.2,48.8,5.3,63.2,1,-999,-999,-999,426,1108
ON02,2005-02-20T23:10:00,1.7,211.1,1.5,228.2,0.4,27501.1,2477.2,618.6,16500,339
ON02,2005-02-21T01:10:00,3.2,97.7,10.4,137.1,0.4,57280.2,5117.7,1408.2,36300,228
ON02,2005-02-21T03:10:00,1.9,245.1,2.2,276.1,0.2,18960.9,1771.6,505.2,19800,305
ON02,2005-02-21T07:10:00,2,226.3,2.6,249.8,0.2,54790.5,5364.6,1076.4,34200,297
ON02,2005-02-21T09:10:00,2.2,280.8,1.8,321.9,0.2,21190.6,1918.1,702.6,32900,330
ON02,2005-02-21T11:10:00,1.4,302.4,1.6,333.5,0.3,17314.2,1728.5,740.4,23200,358
ON02,2005-02-21T15:10:00,2.4,323.7,1.7,349.1,0.3,13159.2,1246,371.3,17900,396
ON02,2005-02-21T17:10:00,2.1,327.6,1.6,359.4,0.4,11828,1306.3,580.8,18700,422
ON02,2005-02-21T21:10:00,1.9,326.9,1.6,353.3,0.1,11200.9,1056.4,364.5,16600,451
ON02,2005-02-22T15:59:00,1.4,246.4,2.3,270.9,0.3,23460.7,2366.1,874.8,32000,301
ON02,2005-02-22T01:11:00,1,258.7,1.5,282.9,0.1,-999,-999,-999,-999,427
ON02,2005-02-22T03:11:00,1.8,285.3,1.4,312.7,0.2,14501.4,1495.9,606,30700,448
ON02,2005-02-22T05:11:00,1.8,300.1,1.4,323,0,18627.2,1814.7,580.8,25500,477
ON02,2005-02-22T07:11:00,2.1,254.1,1.7,275.5,0.1,36010.2,3882.6,925.2,40100,383
ON02,2005-02-23T00:59:00,1.9,69,4.2,116.4,3.1,13584.7,970.3,218,31300,630
ON02,2005-02-23T02:59:00,2.9,64.4,5.7,110.1,4.1,3220,234.9,45.1,2260,720
ON02,2005-02-23T03:59:00,3.9,61.9,5.9,106.2,4.5,3279.5,225.1,63.7,-999,770
ON02,2005-02-23T06:59:00,4.7,59.3,5.2,97.4,4,1879.3,163,35.4,-999,718
ON02,2005-02-23T08:29:00,3.6,69.1,5.2,101.4,3.4,2093.5,187.2,30.7,-999,740
ON02,2005-02-23T16:30:00,1.9,347.9,2.1,371.8,0.6,2792.6,301.8,138.8,3390,458
ON02,2005-02-23T22:30:00,1,285.9,1.9,308.2,0.5,1223,162.5,34.4,1775,622
BC02,2005-03-05T10:07:00,0.6,303.1,3.3,336.8,1.5,-999,-999,-999,-999,937
DV01,2005-03-05T09:55:00,33,67.6,16.2,211.4,16.1,-999,-999,-999,115.7,934
AT07,2005-03-06T11:00:00,0.3,102.9,5.6,136.1,3.1,-999,-999,-999,-999,-999
MC00,2005-02-23T02:37:00,0.4,64.4,4.9,92.1,3.3,145.7,9,2.2,69.3,372
RG01,2005-03-07T15:03:00,0.3,166.8,2.1,185,0.7,-999,-999,-999,-999,873
RS02,2005-03-07T11:28:00,0.1,9.2,1.7,15.5,0,-999,-999,-999,-999,530
AT07,2005-03-07T14:16:00,0.1,45.8,5.8,131.1,2.1,-999,-999,-999,-999,2408
AT07,2005-03-04T14:22:00,0.9,106.1,6.4,71.2,4.3,-999,-999,-999,-999,900
MC00,2005-03-07T13:12:00,0,18.2,2.1,30.4,0.4,-999,-999,-999,2.1,746
MC00,2005-03-04T14:44:00,0.1,22.1,2.7,34.1,1.1,39.9,2.6,0.4,5.2,679
AB00,2005-03-04T14:33:00,5.3,72.2,4.1,93.9,1.8,-999,-999,-999,61,1057
AB00,2005-03-07T13:57:00,8,94,3.4,125.1,0.5,-999,-999,-999,26,1498
ON02,2005-03-05T11:10:00,1.3,241.6,2.2,253.3,0.6,258.4,32.1,4.7,244,629
ON02,2005-03-07T15:55:00,1.2,228,1.9,241,0.3,47.6,5.9,0.7,29.8,775
GV01,2005-03-07T16:02:00,1.2,43.5,8.8,61.4,2.9,534.9,62.4,82.2,493.3,1169
AT07,2005-03-09T10:40:00,0.1,93.6,5.1,116.5,2.1,-999,-999,-999,-999,2416
RS02,2005-03-09T08:58:00,0,7.5,1.1,14.1,0.1,-999,-999,-999,-999,553
DV01,2005-03-04T18:40:00,56.8,52.2,18.4,180.4,18.9,-999,-999,-999,73,531
ON02,2005-03-09T15:43:00,0.8,203,1.4,203.8,0.2,-999,-999,-999,15,832
BC02,2005-03-04T18:08:00,1.1,259.3,4.1,289.4,4.2,-999,-999,-999,-999,838
MC00,2005-03-09T09:21:00,0.4,18.8,1.3,35.6,0.1,19.1,1.2,0.1,0.8,824
AB00,2005-03-10T13:44:00,7.6,96.6,2.1,118.9,0.2,-999,-999,-999,15,1582
RG01,2005-03-09T14:46:00,0.1,189.9,1.6,214.3,0.9,45,3.3,1,-999,1018
GV01,2005-03-09T16:08:00,0.7,39.6,3.8,58.1,0.9,-999,-999,-999,384,1244
RG01,2005-03-14T14:33:00,0.5,215.7,1.5,253.4,0.1,30,2.1,1,-999,1222
RS02,2005-03-14T16:59:00,0.3,0,1,10.4,0.1,-999,-999,-999,-999,562
AT07,2005-03-14T15:55:00,0.2,78.4,5.1,110.6,2,-999,-999,-999,-999,2352
MC00,2005-03-14T16:39:00,1.1,17.5,1.5,37.2,0.4,-999,-999,-999,-999,800
AB00,2005-03-14T16:26:00,28,90.1,3.2,147.4,0.9,-999,-999,-999,197,1751
ON02,2005-03-14T14:56:00,0,25.3,1.1,164.9,0.2,28.3,2.4,10.2,6.2,922
GV01,2005-03-14T15:20:00,0.7,33.5,4.2,53.2,0.8,211.3,23.1,0.3,264,1339
ON02,2005-03-17T14:11:00,0,114.8,0.4,127,0.2,9.5,1.7,10.5,-999,922
GV01,2005-03-17T14:55:00,0.6,34.2,2.3,48,0.8,141.1,23.1,0.5,178,1339
GV01,2005-03-19T15:36:00,0.1,31.8,2.6,47.1,1.3,145.1,18.9,48.3,162,1363
RG01,2005-03-17T15:40:00,0.4,254.1,1.2,276.1,0.3,31,3.6,1.1,-999,1354
DV01,2005-03-18T15:30:00,10.9,240.8,2,315.7,1.8,-999,-999,-999,18.6,5
DV01,2005-03-19T17:30:00,5.9,307.7,1.4,378.1,1,-999,-999,-999,21.7,5
DV01,2005-03-22T09:45:00,1.9,77.2,7.4,120.7,7.3,-999,-999,-999,84.7,768
DV01,2005-03-22T11:50:00,2.7,75.4,7.4,119.6,7.4,-999,-999,-999,81.3,766
DV01,2005-03-22T14:05:00,2.8,52.5,8.1,90.7,8,-999,-999,-999,96,467
BC02,2005-03-18T17:30:00,0.1,583,1.6,581.2,0.7,-999,-999,-999,-999,1473
BC02,2005-03-22T09:15:00,0.1,340.1,7.1,402.5,9,-999,-999,-999,-999,858
BC02,2005-03-22T11:15:00,0.4,341.3,7.1,399.7,8.6,-999,-999,-999,-999,869
GV01,2005-03-18T17:22:00,0.1,32.9,2.1,46.6,1,243.2,39,37.7,285,1278
GV01,2005-03-18T15:42:00,0.1,31.3,2.8,48,0.8,269.6,32.7,73.5,247,1326
GV01,2005-03-18T21:52:00,0.1,31.8,3.7,48.4,1.7,274.1,32.7,56.3,338,1338
GV01,2005-03-19T00:52:00,0,32.4,4,50.6,2.2,325.1,38.6,103.2,408.8,1346
GV01,2005-03-19T03:52:00,0.1,33.8,3.7,51.9,2.6,233.8,28.1,73,300,1357
GV01,2005-03-19T08:22:00,0.1,35.8,3.1,53.3,0.6,183.9,18.5,61.8,227.8,1349
AT07,2005-03-18T09:16:00,1.1,68.7,3.2,99.2,2,-999,-999,-999,-999,2382
AT07,2005-03-18T11:08:00,1.8,81.5,1.3,121.2,1.3,-999,-999,-999,-999,2502
AT07,2005-03-18T13:14:00,0.1,71.9,2.1,113.4,2.1,-999,-999,-999,-999,2167
AT07,2005-03-18T15:19:00,0.2,87.7,4.5,118.5,4.2,-999,-999,-999,-999,2114
AT07,2005-03-18T18:00:00,0.2,71.9,2.8,123.7,2.4,-999,-999,-999,-999,1829
AT07,2005-03-18T21:28:00,0.2,66.3,1.6,109.6,3.3,-999,-999,-999,-999,1503
AT07,2005-03-19T02:04:00,0.2,78.9,3.2,122,3.3,-999,-999,-999,-999,1455
AT07,2005-03-19T12:16:00,0.1,60.4,3.4,97.8,2.6,-999,-999,-999,-999,1527
AT07,2005-03-19T18:44:00,0.9,58.5,3.4,91,3.6,-999,-999,-999,-999,1275
