site_code,timestamp_local,nh4_uM,no3_uM,po4_uM,tdn_uM,tdp_uM,tpc_uM,tpn_uM,tpp_uM,tss_mgperLiter,spec_cond_uSpercm
HO01,2004-11-05T06:11:00,26.9,20.7,4.5,70.8,4.7,788.6,69.3,5.8,770,957
HO01,2004-11-05T09:11:00,11.9,7.1,3.3,36.7,3.3,274.6,25.6,1.2,218,964
HO01,2004-11-05T13:13:00,8.2,4.5,2.8,29.2,2.9,145.4,14.6,0.8,26.8,976
HO01,2004-11-05T17:13:00,5,4.1,2.6,21.8,2.6,95.3,11.2,0.5,13.9,992
HO01,2004-11-05T21:13:00,4.2,3.6,2.7,20.1,2.8,83.7,7.1,0.2,15.5,996
HO01,2004-11-06T03:13:00,3.2,2.9,2.6,21.5,2.9,49.3,5.5,0,5.6,1016
HO01,2004-11-06T09:13:00,2.4,3.3,2.3,17.1,2.6,-999,-999,-999,7.6,1052
GV03,2004-11-04T13:13:00,0,0.3,2.6,10.5,2.6,-999,-999,-999,-999,1333
GV03,2004-11-06T11:13:00,0.4,3.7,2.7,16.8,2.5,-999,-999,-999,31.6,1267
VR01,2004-11-06T12:10:00,0.3,119,28.7,145.5,22.5,-999,-999,-999,-999,1787
VR02,2004-11-06T11:21:00,0.6,152.3,33.8,175.8,25.9,-999,-999,-999,-999,1719
VR03,2004-11-06T10:37:00,4.6,218.2,30.8,247.1,31,-999,-999,-999,-999,1563
VR09,2004-11-06T09:57:00,0.2,61.3,4.9,65.3,4.8,-999,-999,-999,-999,1687
VR06,2004-11-06T09:38:00,0.5,24.1,1.6,28.9,1.4,-999,-999,-999,-999,1078
VR07,2004-11-06T11:57:00,0.4,47.4,2.9,60.2,2.9,-999,-999,-999,-999,1413
VR10,2004-11-06T09:47:00,0.2,185.2,2,184.9,2.5,-999,-999,-999,-999,1280
VR13,2004-11-06T09:56:00,0.9,0.3,1.2,14.2,1.5,-999,-999,-999,-999,1063
VR14,2004-11-06T10:56:00,0.2,1.9,1.3,4.7,1.5,-999,-999,-999,-999,1070
VR15,2004-11-06T11:56:00,0.7,3.3,1.2,9.4,1.4,-999,-999,-999,-999,1048
VR01,2004-11-06T12:12:00,0.5,118.1,24.3,143.3,23.3,-999,-999,-999,-999,-999
VR02,2004-11-06T11:23:00,0.6,150.5,28.5,186.3,27.7,-999,-999,-999,-999,-999
VR03,2004-11-06T10:39:00,4.5,216.5,34.1,249.1,31.8,-999,-999,-999,-999,-999
VR06,2004-11-06T09:40:00,0.6,24.4,1.4,26,1.7,-999,-999,-999,-999,-999
VR08,2004-11-06T10:47:00,0.4,4,4.4,34.5,4.8,-999,-999,-999,-999,-999
VR17,2004-11-06T10:57:00,1.1,6.4,2.7,18.2,2.3,-999,-999,-999,-999,-999
VR18,2004-11-06T05:30:00,0.2,0.5,0,1.2,0,-999,-999,-999,-999,-999
HO01,2004-11-06T15:26:00,2.4,2.8,2.9,14.3,2.6,-999,-999,-999,-999,1058
HO01,2004-11-06T21:26:00,1,3,2.8,11.9,2.4,26.8,2,0,-999,1085
HO01,2004-11-07T03:26:00,1,2.4,3.1,10.4,2.4,-999,-999,-999,-999,1088
HO01,2004-11-07T09:26:00,0.4,2.1,2.5,11,2.3,-999,-999,-999,-999,1097
HO01,2004-11-07T14:01:00,0.9,3.8,2.6,12.4,3,70.8,5.9,0.5,-999,1104
GV03,2004-11-07T15:00:00,0,0.5,3.6,8.6,2.7,-999,-999,-999,20.2,1387
TE03,2004-11-07T10:27:00,0.3,1382.1,3.1,1466,2,-999,-999,-999,-999,2953
AT02,2004-11-07T10:42:00,7.9,66.8,11,109.9,9.8,-999,-999,-999,-999,2405
GA05,2004-11-07T10:57:00,0.3,2194.9,4.5,2285.5,3.5,-999,-999,-999,-999,2529
SJ07,2004-11-07T11:24:00,0.5,93.8,2.3,116.6,1.5,-999,-999,-999,-999,1630
AT03,2004-11-07T11:27:00,3.5,38.8,12.3,86.4,10.9,-999,-999,-999,-999,1938
CS07,2004-11-07T12:26:00,47.7,3.9,5.6,244.1,23.5,-999,-999,-999,-999,-999
GA07,2004-11-07T06:30:00,2.1,203.7,1.5,0,0.2,-999,-999,-999,-999,-999
GS01,2004-11-07T12:14:00,13.1,10.5,3.7,67,3.4,-999,-999,-999,-999,-999
GS02,2004-11-07T12:24:00,13.7,11.2,5.2,63,3.7,-999,-999,-999,-999,-999
SJ01,2004-11-07T10:24:00,0.1,54.3,3.1,81.4,2.5,-999,-999,-999,-999,-999
TE03,2004-11-09T13:30:00,1.1,1340.5,2.3,1447.8,1.6,-999,-999,-999,-999,2960
GV03,2004-11-10T14:44:00,0.1,0.1,3,12,2.8,-999,-999,-999,-999,1421
HO01,2004-11-10T13:59:00,1.6,1.6,2.3,10.3,2.4,15.4,1.5,0.1,-999,1105
FK00,2004-11-11T10:32:00,1.4,1609.8,2.2,1728,1.6,-999,-999,-999,-999,1659
RN01,2004-11-11T10:09:00,68.3,163.1,5,279.4,4.6,-999,-999,-999,-999,2939
SM01,2004-11-11T10:42:00,0,0,1.6,8,1.9,-999,-999,-999,-999,723
RG09,2004-11-10T13:14:00,0,0.7,1.8,3.6,2.2,-999,-999,-999,-999,885
CP00,2004-11-11T10:23:00,1.4,370.8,2.1,416.7,2.1,-999,-999,-999,-999,1762
CP00,2004-11-16T12:11:00,0.3,374.4,1.7,384.7,63.2,9.4,1,0,-999,1758
FK00,2004-11-16T12:22:00,1.3,1345.3,5,1496.6,5,-999,-999,-999,-999,1433
RN01,2004-11-16T11:58:00,36.2,161.8,4.9,274.7,4.7,-999,-999,-999,-999,3001
SM01,2004-11-16T12:33:00,1.1,0.8,0.3,92.4,1.9,-999,-999,-999,-999,-999
TE03,2004-11-17T09:27:00,1.7,1308.1,1.9,1438,1.3,-999,-999,-999,-999,3037
RG09,2004-11-18T12:04:00,0.4,0,2,8.5,2.2,-999,-999,-999,-999,873
GV03,2004-11-18T13:02:00,0.1,0,2.8,9.9,2.8,-999,-999,-999,-999,1384
HO01,2004-11-22T13:53:00,1.3,0.7,2.2,5.6,2.5,-999,-999,-999,-999,1143
HO22,2004-11-22T14:20:00,16.5,29.3,3.5,83.9,3.8,-999,-999,-999,-999,1125
GV03,2004-11-22T15:58:00,0.6,0,2.5,8.1,2.9,-999,-999,-999,-999,1422
CP00,2004-11-23T14:11:00,0.9,441.6,1.4,456.4,1.6,-999,-999,-999,-999,1727
FK00,2004-11-23T14:30:00,1.2,1982.4,1.4,1843.3,1.6,-999,-999,-999,-999,1513
RN01,2004-11-23T13:56:00,75.2,151.2,4.3,312,4.6,-999,-999,-999,-999,3052
DV00-0m,2004-11-23T13:50:00,1.5,0.6,0.7,117.3,13.9,-999,-999,-999,-999,9930
DV00-1m,2004-11-23T13:50:00,2.6,2.1,12.4,120.8,14.1,-999,-999,-999,-999,10037
DV00-2m,2004-11-23T14:00:00,229.3,2.3,38.2,329.9,30.5,-999,-999,-999,-999,82859
DV00-3m,2004-11-23T14:05:00,718.7,5.9,54.6,688.2,36.7,-999,-999,-999,-999,80292
DV00-4m,2004-11-23T14:05:00,812.4,4.5,63.9,850.1,39.6,-999,-999,-999,-999,83570
TE03,2004-11-23T15:35:00,0.8,1441.4,1.5,1636.5,1.3,-999,-999,-999,-999,3120
RN01,2004-11-30T12:54:00,73.2,110.3,4.3,226.2,4,-999,-999,-999,-999,2999
CP00,2004-11-30T13:28:00,0.9,346.1,2,384,2.4,12.3,1,0.1,-999,1719
FK00,2004-11-30T14:05:00,0.7,1626.9,2.5,2213.7,3.1,-999,-999,-999,-999,1819
TE03,2004-12-01T15:40:00,0.4,1158,1.5,1626,1.4,-999,-999,-999,-999,3151
RG09,2004-12-01T13:33:00,0.5,0.1,1.5,5.4,2,-999,-999,-999,-999,862
GV03,2004-12-01T16:04:00,0.4,1.2,2,13.1,3,-999,-999,-999,-999,1483
HO01,2004-12-01T14:44:00,0.9,1.6,1.9,11.7,2.5,63.7,5.1,0.3,-999,1154
DV00-0m,2004-12-02T12:45:00,0.1,0,9.1,117.7,11.2,-999,-999,-999,-999,11155
DV00-1m,2004-12-02T12:37:00,0.2,2,10.8,114.1,10.9,-999,-999,-999,-999,11149
DV00-2m,2004-12-02T12:35:00,525.2,2.3,52.7,640.2,42.6,-999,-999,-999,-999,69010
DV00-3m,2004-12-02T12:40:00,52.3,1.6,38.4,986.5,42.4,-999,-999,-999,-999,84392
DV00-4m,2004-12-02T12:30:00,85,2.2,47.5,1150.4,51.4,-999,-999,-999,-999,86921
DV20-0m,2004-12-02T13:30:00,1.6,1.7,9.6,136.1,11.7,-999,-999,-999,-999,11257
DV10-1m,2004-12-02T13:05:00,27.8,1.9,14,157.6,16.2,-999,-999,-999,-999,14540
DV10-surface,2004-12-02T13:00:00,0,2,11.2,123.2,12.6,-999,-999,-999,-999,11416
GS01,2004-12-05T12:14:00,12.8,2.9,3.1,41.6,3,-999,-999,-999,-999,-999
GS02,2004-12-05T12:25:00,9.2,3.7,1.5,39.5,1.8,-999,-999,-999,-999,-999
CS07,2004-12-05T12:26:00,0,173.3,20.8,216.4,20.9,-999,-999,-999,-999,-999
SJ07,2004-12-05T11:24:00,0.2,118.7,2.7,136.7,2.5,-999,-999,-999,-999,-999
VR01,2004-12-04T11:39:00,0.4,171.8,16,216.1,13.9,-999,-999,-999,-999,1831
VR01,2004-12-04T11:41:00,0.3,171.3,15.4,210.7,16.9,-999,-999,-999,-999,-999
VR02,2004-12-04T10:55:00,1.3,206.8,22.9,253.1,20.4,-999,-999,-999,-999,1747
VR02,2004-12-04T10:57:00,1.3,207.5,24.4,251.2,20.1,-999,-999,-999,-999,-999
VR03,2004-12-04T10:23:00,8.9,272.2,23.3,324,23,-999,-999,-999,-999,1557
VR03,2004-12-04T10:25:00,6.4,272.9,21,322,23.2,-999,-999,-999,-999,-999
VR06,2004-12-04T09:34:00,0.2,14.6,9.8,9.7,1.6,-999,-999,-999,-999,1033
VR06,2004-12-04T09:36:00,1.1,10.8,1.5,22.4,1.8,-999,-999,-999,-999,-999
VR07,2004-12-04T11:57:00,0.3,25.8,2.7,41,3.4,-999,-999,-999,-999,1428
VR08,2004-12-04T10:47:00,0.9,2.1,7.4,29.7,5.2,-999,-999,-999,-999,-999
VR09,2004-12-04T09:57:00,0.2,63.9,4.9,80,4.2,-999,-999,-999,-999,2391
VR10,2004-12-04T09:47:00,0.3,179,2.2,185,2,-999,-999,-999,-999,1272
VR13,2004-12-04T09:56:00,0.4,3,1,11.1,1.8,-999,-999,-999,-999,1092
VR14,2004-12-04T10:56:00,0.4,1.6,0.8,14.2,2.2,-999,-999,-999,-999,1036
VR15,2004-12-04T11:56:00,0.5,0.7,1,16.7,2.4,-999,-999,-999,-999,1045
VR17,2004-12-04T10:57:00,0.3,1.1,1.7,10.9,2.5,-999,-999,-999,-999,-999
VR18,2004-12-04T06:00:00,0.5,0.8,0.2,7.6,0.1,-999,-999,-999,-999,-999
AT02,2004-12-05T10:42:00,1.1,121.1,6.7,168.1,6.8,-999,-999,-999,-999,3539
AT03,2004-12-05T10:57:00,0.6,12.7,12.5,50.6,11.8,-999,-999,-999,-999,2350
TE03,2004-12-05T10:27:00,17,513.6,9.4,577.1,8.7,-999,-999,-999,-999,1215
GA05,2004-12-05T10:57:00,1,1740.3,4.5,2056.8,3,-999,-999,-999,-999,2529
GA07,2004-12-05T07:00:00,0.5,27.9,0.7,2,0.5,-999,-999,-999,-999,-999
HO01,2004-12-03T14:48:00,0.3,0,1.8,4.4,2.8,10.2,0.6,0,-999,1125
SM01,2004-12-05T00:30:00,14.2,3001.9,103.5,3206.8,111.3,-999,-999,-999,-999,1396
FK00,2004-12-05T01:10:00,39.7,643.1,27.5,740.2,15.7,-999,-999,-999,-999,251
CP00,2004-12-05T01:40:00,29.2,331.8,17.8,424.1,16,496.4,31,5.5,-999,395
RN01,2004-12-05T02:00:00,50.9,147.2,5.4,246.7,3.7,-999,-999,-999,-999,2839
TE03,2004-12-05T05:21:00,0.7,1490.2,3.2,1567.2,0.7,-999,-999,-999,-999,3000
TE03,2004-12-05T08:30:00,0.3,1464.6,0.9,1608.5,0.8,-999,-999,-999,-999,3095
TE03,2004-12-05T11:11:00,0.2,1320,1.7,788,1.3,-999,-999,-999,-999,2774
RCdv,2004-12-05T20:00:00,8.1,13.2,0.8,27.3,0,-999,-999,-999,-999,31
TE03,2004-12-07T10:40:00,0.1,954.5,2.8,582,2.9,-999,-999,-999,-999,2067
HO01,2004-12-07T11:22:00,0.2,3.1,1.1,11.8,2.5,21.9,1.7,0.1,-999,1117
GV03,2004-12-07T11:48:00,0.2,0,1.6,17.1,2.9,-999,-999,-999,9.6,1462
GV00,2004-12-07T13:59:00,35.2,153.1,5.7,265.1,6,-999,-999,-999,5490,973
GV03,2004-12-07T13:42:00,0.1,1,1.9,15.1,2.8,-999,-999,-999,11.9,1487
DV00-0M,2004-12-08T12:30:00,5,87.1,34.1,115.3,8.1,-999,-999,-999,-999,10575
DV00-1M,2004-12-08T12:35:00,1.9,430.8,35,113.5,7.9,-999,-999,-999,-999,10681
DV00-2M,2004-12-08T12:40:00,335.4,0,39.6,476.4,34.9,-999,-999,-999,-999,55158
DV00-3M,2004-12-08T12:45:00,712.7,0,57.5,530.7,48.1,-999,-999,-999,-999,81885
LC01,2004-12-07T14:09:00,146.2,85.7,7.7,354.5,9.7,-999,-999,-999,-999,276
TE03,2004-12-07T14:15:00,3.5,591.8,3.4,637.8,3.9,-999,-999,-999,-999,1565
TE03,2004-12-07T15:10:00,4.1,511.9,3.2,548.5,4.4,-999,-999,-999,-999,1280
TE03,2004-12-07T17:18:00,1.9,120,0.2,572.4,3.6,-999,-999,-999,-999,1373
RCdv,2004-12-08T08:00:00,36.5,18,1.2,134.2,2.1,-999,-999,-999,-999,24
SM01,2004-12-08T11:20:00,0,277.9,2.7,287.4,3.9,-999,-999,-999,-999,797
FK00,2004-12-08T11:35:00,0.1,1824.7,18.3,1072.2,17.7,-999,-999,-999,-999,1606
CP00,2004-12-08T12:15:00,2.4,700.1,6.8,598,5.9,-999,-999,-999,-999,1144
RN01,2004-12-08T12:40:00,79.1,115.9,3.5,219.3,3.7,-999,-999,-999,-999,2864
SM01,2004-12-07T13:30:00,4.7,1648.2,65.6,1054.1,65,-999,-999,-999,-999,959
FK00,2004-12-07T13:50:00,0.9,865.1,22.5,574.4,23,-999,-999,-999,-999,788
CP00,2004-12-07T14:50:00,1.6,561.2,3.2,529.9,2.8,22.5,1.9,0.3,-999,1491
RN01,2004-12-07T15:20:00,69.7,120,3.4,225.1,3.8,-999,-999,-999,-999,2992
RCcs,2004-12-08T13:10:00,10.2,6,0.4,48.4,0.3,-999,-999,-999,-999,-999
RCcp,2004-12-08T10:00:00,16.6,8.6,0,50.7,0.3,-999,-999,-999,-999,-999
RCcp,2004-12-06T06:00:00,19.1,26.7,0,76.3,0.4,-999,-999,-999,-999,-999
MC47,2004-12-10T08:00:00,0,69,2.6,79.8,3.4,-999,-999,-999,-999,-999
AB44,2004-12-10T07:25:00,6.8,46.1,1.9,89.5,2.5,-999,-999,-999,-999,-999
AB31,2004-12-10T07:00:00,3.5,45.8,2.1,84.2,2.5,-999,-999,-999,-999,-999
MA40,2004-12-10T07:30:00,0.3,83.7,4.2,118.1,4.9,-999,-999,-999,-999,-999
MC46,2004-12-10T07:50:00,2.5,43.6,4.1,60.8,4.3,-999,-999,-999,-999,-999
GV03,2004-12-09T10:39:00,0.2,0.1,1.8,17.2,2.6,-999,-999,-999,-999,1562
RG09,2004-12-09T11:32:00,0.1,0,1.3,10.5,1.8,-999,-999,-999,-999,870
CP00,2004-12-05T04:00:00,25,927.5,19.4,539.6,20.3,410.1,21.5,3.9,-999,588
CP00,2004-12-05T06:00:00,16.9,937.5,20.5,1046,19.1,214.5,14.3,1.9,-999,642
CP00,2004-12-05T09:00:00,12.2,710.9,14.5,633.7,12.8,97.2,7.8,0.6,-999,794
CP00,2004-12-05T12:00:00,8,668.4,12.6,604.6,11.8,227,15.9,0.9,-999,592
CP00,2004-12-05T20:00:00,3.8,852.1,14.4,694.5,14.4,92,7.9,0.6,-999,794
CP00,2004-12-06T04:00:00,1.1,361.4,6.6,367.1,5.8,63.3,4.7,0.4,-999,1404
CP00,2004-12-07T16:10:00,0.2,370.1,5.2,380.2,4.1,207.8,13.5,0.8,-999,1276
CP00,2004-12-07T17:10:00,13.8,340.6,6.6,402.1,6.8,575.6,17.1,1.6,-999,725
CP00,2004-12-07T19:10:00,10.3,1171.9,10.5,1256.1,11.2,367.9,16,1.5,-999,580
CP00,2004-12-07T21:10:00,10,1299.5,13.7,1399.8,15.3,241,13.8,1.2,-999,654
CP00,2004-12-08T00:10:00,6.9,1167.8,13.3,1233,14.4,-999,-999,-999,-999,800
CP00,2004-12-08T03:10:00,6.3,839.5,10.9,910.8,10.9,123.8,7.3,0.7,-999,1076
FK00,2004-12-05T03:00:00,3.3,542.7,15.7,558,18.7,-999,-999,-999,-999,593
FK00,2004-12-05T04:00:00,21.7,749.2,22.8,746,25.6,-999,-999,-999,-999,544
FK00,2004-12-06T04:00:00,0,1752.5,21.2,1842,16.8,-999,-999,-999,-999,1718
FK00,2004-12-05T06:00:00,12.7,1193.9,20.1,1306.2,21.5,-999,-999,-999,-999,1029
FK00,2004-12-05T09:00:00,1.3,1241,12.9,1550.6,11.5,-999,-999,-999,-999,1364
FK00,2004-12-05T12:00:00,4.7,383.4,14.6,446.8,16.7,-999,-999,-999,-999,353
FK00,2004-12-05T20:00:00,0,1933.8,50.2,2073.7,49.8,-999,-999,-999,-999,1361
RN01,2004-12-05T12:10:00,26.7,196.8,9.4,276.6,5.6,-999,-999,-999,-999,2473
RN01,2004-12-05T14:10:00,36.4,141.7,3.4,221,3.2,-999,-999,-999,-999,2435
RN01,2004-12-05T16:10:00,28.1,126.9,2.6,200.2,2.7,-999,-999,-999,-999,2284
RN01,2004-12-05T19:10:00,40.8,129.8,2.4,221.4,3.3,-999,-999,-999,-999,2433
RN01,2004-12-05T22:10:00,51.2,130.7,2.8,231.7,4,-999,-999,-999,-999,2618
AB44,2004-11-12T06:45:00,6.9,65.3,4.4,99.7,3.2,-999,-999,-999,-999,-999
MC46,2004-11-12T07:15:00,0.3,45.6,2.3,57.3,3.6,-999,-999,-999,-999,-999
AB31,2004-11-12T06:30:00,5.9,7.3,2.1,33.5,2.4,-999,-999,-999,-999,-999
MA40,2004-11-12T00:00:00,0,122.6,3.4,160.6,4.8,-999,-999,-999,-999,-999
MC47,2004-11-12T07:30:00,0.2,76.7,2.7,88.8,4.2,-999,-999,-999,-999,-999
RG09,2004-12-15T10:34:00,0.1,1.1,1.5,10.9,2.2,-999,-999,-999,-999,823
CP00,2004-12-14T11:51:00,0.6,421.4,2.6,468,2.3,5.8,0.2,0,-999,1675
RN01,2004-12-14T11:20:00,75.4,114.1,4.2,224.9,4.5,-999,-999,-999,-999,3025
FK00,2004-12-14T12:41:00,0,1776,0.6,2033.4,1.3,-999,-999,-999,-999,1524
HO01,2004-12-15T13:30:00,0.2,0.6,0.9,5.8,0.3,-999,-999,-999,-999,1107
GV03,2004-12-15T11:47:00,0.1,0.6,1.6,10.8,0.6,-999,-999,-999,-999,1533
TE03,2004-12-15T10:00:00,0.6,1336.7,0.9,1436,0.3,-999,-999,-999,-999,2907
VR01,2004-12-09T00:00:00,3.1,173.9,14,205.9,10.5,-999,-999,-999,-999,-999
VR03,2004-12-09T00:00:00,8.8,267.6,17.1,303.9,16.7,-999,-999,-999,-999,-999
VR04,2004-12-09T00:00:00,0,63.3,5.4,74.4,2.3,-999,-999,-999,-999,-999
VR07,2004-12-09T00:00:00,0.2,26.4,2,42.3,1,-999,-999,-999,-999,-999
GV03,2004-12-20T15:02:00,0.4,0.9,1.7,28.3,0.5,-999,-999,-999,605.5,1518
RG09,2004-12-20T12:45:00,0.4,0,1,5.5,0.2,-999,-999,-999,-999,826
HO01,2004-12-20T13:36:00,0.5,0.6,1.1,6,0.2,39.5,1.7,0,-999,1144
RN01,2004-12-21T12:53:00,148.7,109.3,3.2,221.7,2,-999,-999,-999,-999,3160
CP00,2004-12-21T13:09:00,0,418.2,0.9,464.8,0.6,-999,-999,-999,-999,1750
FK00,2004-12-21T13:43:00,0.5,1636.6,0.4,1698.1,0.5,-999,-999,-999,-999,1517
SM01,2004-12-21T13:51:00,0.5,0.2,0.8,18.7,0.1,-999,-999,-999,-999,691
TE03,2004-12-21T10:30:00,0.8,421.9,0.8,469.4,0.6,-999,-999,-999,-999,1752
HO01,2004-12-27T11:44:00,50.1,225.9,8.1,349.7,8.2,49006.3,3190.3,292.1,9970,522
HO01,2004-12-27T10:05:00,0,1.9,1,6.7,1,58.4,3.9,0.3,-999,1088
GV03,2004-12-27T09:14:00,0.7,3.6,1.1,30.3,1.7,-999,-999,-999,1166,1140
HO21,2004-12-27T10:20:00,71.1,726.7,19.3,959.6,17.6,-999,-999,-999,138000,583
HO21,2004-12-27T11:24:00,52,419.4,15.8,547.4,13.7,-999,-999,-999,49800,469
HO04,2004-12-27T10:16:00,0,51,1.2,49.4,1,-999,-999,-999,574,815
LC01,2004-12-27T11:30:00,9.2,47.5,2.6,76.4,1.3,-999,-999,-999,-999,156
TE03,2004-12-27T10:00:00,0.8,139.8,0.4,190.3,0.9,-999,-999,-999,-999,342
TE03,2004-12-27T11:40:00,0.7,381,1.8,411.8,0.7,-999,-999,-999,-999,904
TE03,2004-12-27T13:00:00,4.8,419.1,3.9,458.2,3,-999,-999,-999,-999,969
LC01,2004-12-27T14:55:00,14.9,208.6,4.2,236.3,2.3,-999,-999,-999,-999,595
LC01,2004-12-27T16:30:00,73.9,425.2,23.4,542.7,25.2,-999,-999,-999,-999,810
LC01,2004-12-27T18:00:00,75.5,413.2,22.7,505,23.8,-999,-999,-999,-999,797
LC01,2004-12-27T22:45:00,53,271,25,343,20.1,-999,-999,-999,-999,496
LC01,2004-12-28T03:15:00,10.8,191.3,11.2,225.4,4.3,-999,-999,-999,-999,453
LC01,2004-12-28T08:30:00,11.5,194.1,9.9,239.5,5.2,-999,-999,-999,-999,463
TE03,2004-12-27T14:45:00,6.4,154.5,2.8,179.2,2.6,-999,-999,-999,-999,454
TE03,2004-12-27T16:40:00,5.3,414.1,8.7,463.8,6.9,-999,-999,-999,-999,913
TE03,2004-12-27T18:15:00,0.8,316.1,8,449.9,5.9,-999,-999,-999,-999,906
TE03,2004-12-27T23:05:00,0.7,318.4,9.6,398.4,9,-999,-999,-999,-999,657
TE03,2004-12-28T03:30:00,0.6,839,3.9,353,2.9,-999,-999,-999,-999,689
TE03,2004-12-28T08:45:00,0.7,724.2,6.8,359.6,2.5,-999,-999,-999,-999,686
GV03,2004-12-27T15:27:00,0.7,56.6,7.3,97.6,14.9,-999,-999,-999,6260,492
GV03,2004-12-27T17:06:00,0.7,68.6,4.5,114.1,11.8,-999,-999,-999,2116.7,522
GV03,2004-12-27T19:52:00,0.7,68.4,2.8,109.5,7.5,-999,-999,-999,1494,567
GV03,2004-12-27T22:35:00,0.8,47.8,16.8,103,31.8,-999,-999,-999,12700,481
GV03,2004-12-27T23:47:00,0.7,39.2,22.1,98.8,36.1,-999,-999,-999,22400,451
ON01,2004-12-28T00:10:00,46,223.5,1.2,356.5,8.4,369578.2,24816.8,2959.5,248000,592
HO01,2004-12-27T16:30:00,0.2,67.7,0.4,95.3,1.5,2228.5,125.2,8.7,389,244
HO01,2004-12-27T20:19:00,3.4,127.4,1.4,170.2,3.1,3814.5,252.2,20.6,627,371
HO01,2004-12-28T00:28:00,29.7,228.9,24.3,480,21.6,375741.2,22961.3,2748.3,123000,493
GV00,2004-12-28T01:24:00,0.3,76.6,42,119,58.2,-999,-999,-999,44900,539
HO01,2004-12-28T03:38:00,5,190.8,1.2,236,3.1,7418,505.5,161.9,2231,227
HO01,2004-12-28T10:44:00,0.6,160.2,0.4,177.3,1.3,998.2,77.5,11,333,226
GV03,2004-12-28T09:28:00,0.7,82.9,19.3,119.4,33.1,-999,-999,-999,15400,485
ON01,2004-12-28T01:02:00,23.8,358.4,3.4,429.7,9.5,95828.2,8959.7,1827.8,66400,433
ON01,2004-12-28T02:38:00,22.3,554.9,0.5,563.4,4.2,31994.8,3316.8,1070.9,37100,411
HO01,2004-12-27T11:48:00,51.2,211.2,7.2,295,5.9,-999,-999,-999,7925,512
HO01,2004-12-27T10:48:00,0,1.9,0.8,13.1,2.7,79813.3,5109.3,350.9,672.5,972
HO01,2004-12-27T14:48:00,0.6,76.8,0.5,107.9,1.9,2753.4,198.2,30.6,1060,248
HO01,2004-12-27T13:48:00,0.7,73.9,4.4,103.6,2,3877.9,238.6,18.5,1380,241
HO01,2004-12-27T12:48:00,0.6,78.2,1.6,107.2,3.8,5282.8,330.1,26.3,4160,372
HO01,2004-12-27T18:48:00,0.7,64.8,0.9,89.7,1.1,1511.5,92.9,5.3,267.8,298
HO01,2004-12-27T16:48:00,0.7,70.1,0.3,102.1,1.1,2151.3,135.9,8.6,420,251
HO01,2004-12-27T15:48:00,0.6,62.9,0.4,89.4,1.2,2128.6,139.8,9.4,723.9,248
HO01,2004-12-27T22:48:00,18.4,109,3.2,157.6,4.9,21123,1035.7,169.1,6410,402
HO01,2004-12-27T20:48:00,2.8,122.5,2.7,145.8,2.5,2711.1,168.8,25.1,1548,389
HO01,2004-12-27T19:48:00,0.6,82.1,1.3,115.3,2.8,8876.3,504.6,24.6,1336,394
HO01,2004-12-28T02:47:00,7.7,178.3,1.3,209.9,2.2,6066.7,425.2,61.5,2590,206
HO01,2004-12-28T01:47:00,9.9,159.1,2.3,207.6,3.1,10292.3,700.9,79.2,11500,217
HO01,2004-12-28T07:47:00,2.3,196.9,0.7,226.4,1.9,1167.8,84.1,10,436.5,279
HO01,2004-12-28T03:47:00,1.5,189.3,0.5,222.3,1.9,5560.3,339.5,45.2,1746,226
HO01,2004-12-28T05:47:00,3,197.9,0.5,222.1,0.2,1945.7,145.9,20.8,1796,247
HO01,2004-12-28T09:47:00,2.4,142,0.5,161.8,0.1,2496.8,146.8,17,886,226
LC01,2004-12-28T23:15:00,5.8,53,1.1,71.2,0.3,-999,-999,-999,-999,254
LC01,2004-12-28T12:45:00,5.3,34.2,1.2,47.5,0.1,-999,-999,-999,-999,143
LC01,2004-12-29T03:45:00,2.8,156.3,2.8,188.5,2.5,-999,-999,-999,-999,593
TE03,2004-12-28T12:55:00,0.6,355.6,6.5,438,5.1,-999,-999,-999,-999,675
TE03,2004-12-28T16:45:00,0.7,423,6,482.8,3.4,-999,-999,-999,-999,805
TE03,2004-12-28T23:20:00,0.8,400,3.8,454,4.2,-999,-999,-999,-999,936
TE03,2004-12-29T03:55:00,0.7,448.7,6.2,500.3,5.4,-999,-999,-999,-999,986
DV00-1M,2004-12-28T10:10:00,6.8,113.5,16.9,158.9,15.4,-999,-999,-999,-999,3140
DV02,2004-12-28T10:12:00,7.9,88.6,12.4,133.9,13.5,-999,-999,-999,-999,9646
DV20,2004-12-28T11:15:00,10.7,88.4,15.7,141.4,13.5,-999,-999,-999,-999,8760
DV03,2004-12-28T11:30:00,6.6,94.3,13.9,142.6,14.7,-999,-999,-999,-999,9148
SM01,2004-12-29T12:50:00,0.7,116.9,0.8,166.6,0.4,-999,-999,-999,-999,455
SM01,2004-12-29T14:50:00,0.6,115.6,0.6,176.6,0.1,-999,-999,-999,-999,343
SM01,2004-12-29T16:50:00,0.7,117.1,0.8,181.3,0.6,-999,-999,-999,-999,367
SM01,2004-12-29T18:50:00,0.6,111.5,0.5,164.7,0,-999,-999,-999,-999,380
SM01,2004-12-29T20:50:00,0.7,114,0.8,183.1,0.7,-999,-999,-999,-999,383
SM01,2004-12-29T22:50:00,0.7,106.4,1,151.5,0,-999,-999,-999,-999,411
